# toolchain	target	path	line	column	declaration_context	diagnostic_group	normalized_diagnostic_stem	source_context_hash
swift-6.3.1	WaylandRawUnsafeShim	Sources/WaylandRawUnsafeShim/UnsafeDefaultQueueEventLoop.swift	155	9	func fileDescriptor() throws(UnsafeDefaultQueueEventLoopError) -> CInt {	StrictMemorySafety	expression uses unsafe constructs but is not marked with '<value>' [#StrictMemorySafety]	bef1ea3a6581a289
swift-6.3.1	WaylandRawUnsafeShim	Sources/WaylandRawUnsafeShim/UnsafeDefaultQueueEventLoop.swift	159	12	func readEvents() throws(UnsafeDefaultQueueEventLoopError) {	StrictMemorySafety	expression uses unsafe constructs but is not marked with '<value>' [#StrictMemorySafety]	b36cacf0af29ba20
swift-6.3.1	WaylandRawUnsafeShim	Sources/WaylandRawUnsafeShim/UnsafeDefaultQueueEventLoop.swift	160	19	func readEvents() throws(UnsafeDefaultQueueEventLoopError) {	StrictMemorySafety	expression uses unsafe constructs but is not marked with '<value>' [#StrictMemorySafety]	c293ebff10602e3b
swift-6.3.1	WaylandRawUnsafeShim	Sources/WaylandRawUnsafeShim/UnsafeDefaultQueueEventLoop.swift	165	9	func cancelRead() {	StrictMemorySafety	expression uses unsafe constructs but is not marked with '<value>' [#StrictMemorySafety]	99ec25506d6556bb
swift-6.3.1	WaylandRawUnsafeShim	Sources/WaylandRawUnsafeShim/UnsafeDefaultQueueEventLoop.swift	172	9	func pollFileDescriptors(	StrictMemorySafety	expression uses unsafe constructs but is not marked with '<value>' [#StrictMemorySafety]	14dc34895637d451
swift-6.3.1	WaylandRawUnsafeShim	Sources/WaylandRawUnsafeShim/UnsafeDefaultQueueEventLoop.swift	173	13	func pollFileDescriptors(	StrictMemorySafety	expression uses unsafe constructs but is not marked with '<value>' [#StrictMemorySafety]	309f308fa824f9fe
swift-6.3.1	WaylandRawUnsafeShim	Sources/WaylandRawUnsafeShim/UnsafeDefaultQueueEventLoop.swift	22	8	struct EventLoopOperations {	StrictMemorySafety	struct '<value>' has storage involving unsafe types [#StrictMemorySafety]	e8b7c1dfb9b4f5fc
swift-6.3.1	WaylandRawUnsafeShim	Sources/WaylandRawUnsafeShim/UnsafeDefaultQueueEventLoop.swift	34	9	static var live: EventLoopOperations {	StrictMemorySafety	expression uses unsafe constructs but is not marked with '<value>' [#StrictMemorySafety]	0a61ed5fe005b277
swift-6.3.1	WaylandRawUnsafeShim	Sources/WaylandRawUnsafeShim/UnsafeDefaultQueueEventLoop.swift	44	31	static var live: EventLoopOperations {	StrictMemorySafety	expression uses unsafe constructs but is not marked with '<value>' [#StrictMemorySafety]	a877c5b9943072d2
swift-6.3.1	WaylandRawUnsafeShim	Sources/WaylandRawUnsafeShim/UnsafeDefaultQueueEventLoop.swift	72	9	static func pumpOnceDefaultQueueUnsafe(	StrictMemorySafety	expression uses unsafe constructs but is not marked with '<value>' [#StrictMemorySafety]	621f9466ef07955e
swift-6.3.1	WaylandRawUnsafeShim	Sources/WaylandRawUnsafeShim/UnsafeDefaultQueueEventLoop.swift	85	13	static func runDefaultQueueUnsafe(	StrictMemorySafety	expression uses unsafe constructs but is not marked with '<value>' [#StrictMemorySafety]	fd9c3ccab13726bf
swift-6.3.1	WaylandRawUnsafeShim	Sources/WaylandRawUnsafeShim/UnsafeDefaultQueueEventLoop.swift	96	9	static func pumpOnce(	StrictMemorySafety	expression uses unsafe constructs but is not marked with '<value>' [#StrictMemorySafety]	734438aa58df3150
swift-6.3.1	WaylandRawUnsafeShim	Sources/WaylandRawUnsafeShim/WaylandThreadExecutor.swift	145	9	package var wakeFileDescriptor: CInt {	StrictMemorySafety	expression uses unsafe constructs but is not marked with '<value>' [#StrictMemorySafety]	aa43d585159c5d30
swift-6.3.1	WaylandRawUnsafeShim	Sources/WaylandRawUnsafeShim/WaylandThreadExecutor.swift	183	13	package func drainWakeFileDescriptor() {	StrictMemorySafety	expression uses unsafe constructs but is not marked with '<value>' [#StrictMemorySafety]	a202de917fe27ca1
swift-6.3.1	WaylandRawUnsafeShim	Sources/WaylandRawUnsafeShim/WaylandThreadExecutor.swift	309	17	private func signalWakeFileDescriptor() {	StrictMemorySafety	expression uses unsafe constructs but is not marked with '<value>' [#StrictMemorySafety]	47f3c20b1e01f650
